event_id,session_id,event_type
9844,2611,homepage_view
9845,1451,product_view
9846,817,product_view
9847,1945,product_view
9848,3146,product_view
9849,3532,product_view
9850,3497,add_to_cart
9851,2759,checkout
9852,1216,add_to_cart
9853,3261,homepage_view
9854,12,product_view
9855,2287,homepage_view
9856,1896,product_view
9857,3665,purchase
9858,2501,add_to_cart
9859,2431,homepage_view
9860,2830,homepage_view
9861,3874,homepage_view
9862,48,homepage_view
9863,2365,product_view
9864,2257,product_view
9865,1571,homepage_view
9866,3191,homepage_view
9867,577,add_to_cart
9868,2363,product_view
9869,754,checkout
9870,1060,homepage_view
9871,3535,checkout
9872,3836,product_view
9873,2963,homepage_view
9874,2803,homepage_view
9875,554,product_view
9876,3653,product_view
9877,403,homepage_view
9878,1131,checkout
9879,2087,homepage_view
9880,2629,product_view
9881,2228,product_view
9882,2060,product_view
9883,3411,checkout
9884,2991,purchase
9885,3788,homepage_view
9886,548,product_view
9887,1150,checkout
9888,63,product_view
9889,844,add_to_cart
9890,3154,purchase
9891,1009,add_to_cart
9892,1843,homepage_view
9893,2032,checkout
9894,1323,purchase
9895,2082,add_to_cart
9896,752,product_view
9897,3681,purchase
9898,49,purchase
9899,658,purchase
9900,1661,product_view
9901,701,checkout
9902,1081,add_to_cart
9903,3933,homepage_view
9904,2157,product_view
9905,1541,add_to_cart
9906,3033,checkout
9907,2072,checkout
9908,2269,homepage_view
9909,1984,product_view
9910,315,product_view
9911,2342,checkout
9912,3082,homepage_view
9913,1701,add_to_cart
9914,3068,add_to_cart
9915,3553,purchase
9916,3799,product_view
9917,1018,add_to_cart
9918,638,purchase
9919,2315,add_to_cart
9920,3864,homepage_view
9921,2136,homepage_view
9922,2503,checkout
9923,1650,product_view
9924,3605,add_to_cart
9925,3220,add_to_cart
9926,2805,purchase
9927,3850,product_view
9928,3801,add_to_cart
9929,2479,homepage_view
9930,1776,product_view
9931,1967,homepage_view
9932,2959,checkout
9933,1964,checkout
9934,1768,homepage_view
9935,3816,product_view
9936,242,add_to_cart
9937,702,add_to_cart
9938,2950,add_to_cart
9939,741,purchase
9940,2114,checkout
9941,3020,product_view
9942,2426,product_view
9943,2436,add_to_cart
9944,1815,checkout
9945,781,product_view
9946,2257,add_to_cart
9947,3487,homepage_view
9948,16,purchase
9949,3369,checkout
9950,986,product_view
9951,3292,product_view
9952,3841,homepage_view
9953,367,checkout
9954,2828,checkout
9955,1253,add_to_cart
9956,3703,homepage_view
9957,2488,homepage_view
9958,690,product_view
9959,3604,homepage_view
9960,3522,product_view
9961,1060,homepage_view
9962,847,product_view
9963,422,add_to_cart
9964,3990,checkout
9965,1644,product_view
9966,1213,add_to_cart
9967,3250,homepage_view
9968,608,product_view
9969,1339,purchase
9970,20,homepage_view
9971,676,homepage_view
9972,382,homepage_view
9973,609,product_view
9974,2191,add_to_cart
9975,62,homepage_view
9976,1266,homepage_view
9977,2286,checkout
9978,1155,product_view
9979,1629,product_view
9980,1627,purchase
9981,3717,product_view
9982,1147,checkout
9983,1464,purchase
9984,927,homepage_view
9985,2390,product_view
9986,1443,product_view
9987,1654,checkout
9988,2503,product_view
9989,3270,checkout
9990,282,purchase
9991,886,checkout
9992,1025,purchase
9993,723,add_to_cart
9994,1799,purchase
9995,3404,homepage_view
9996,1236,add_to_cart
9997,87,add_to_cart
9998,665,product_view
9999,862,homepage_view
10000,1723,add_to_cart
10001,2109,homepage_view
10002,2845,product_view
10003,2143,product_view
10004,786,purchase
10005,1577,homepage_view
10006,3219,checkout
10007,3318,homepage_view
10008,1668,product_view
10009,3009,product_view
10010,2345,add_to_cart
10011,3195,checkout
10012,3727,checkout
10013,694,checkout
10014,3776,product_view
10015,3528,add_to_cart
10016,2447,product_view
10017,3791,homepage_view
10018,2994,checkout
10019,1255,checkout
10020,534,product_view
10021,402,purchase
10022,3664,add_to_cart
10023,130,product_view
10024,2340,product_view
10025,276,purchase
10026,2960,add_to_cart
10027,1859,product_view
10028,3448,add_to_cart
10029,2974,product_view
10030,55,product_view
10031,3650,add_to_cart
10032,2787,product_view
10033,3098,add_to_cart
10034,3513,purchase
10035,765,purchase
10036,1221,add_to_cart
10037,642,purchase
10038,3315,checkout
10039,1848,homepage_view
10040,724,purchase
10041,1214,homepage_view
10042,802,product_view
10043,738,add_to_cart
10044,758,product_view
10045,1592,product_view
10046,2615,checkout
10047,1300,homepage_view
10048,1842,purchase
10049,3481,product_view
10050,340,purchase
10051,153,product_view
10052,1589,add_to_cart
10053,1422,product_view
10054,1468,add_to_cart
10055,3695,homepage_view
10056,3052,product_view
10057,427,homepage_view
10058,3051,add_to_cart
10059,3559,purchase
10060,2252,homepage_view
10061,1136,add_to_cart
10062,2373,checkout
10063,3330,homepage_view
10064,950,homepage_view
10065,3600,homepage_view
10066,2999,homepage_view
10067,1374,homepage_view
10068,2031,product_view
10069,2987,product_view
10070,957,checkout
10071,1702,checkout
10072,3885,checkout
10073,2942,product_view
10074,2483,product_view
10075,3498,product_view
10076,1304,product_view
10077,371,add_to_cart
10078,3742,purchase
10079,2981,homepage_view
10080,2297,product_view
10081,2939,add_to_cart
10082,2229,checkout
10083,703,homepage_view
10084,3047,homepage_view
10085,1675,checkout
10086,2126,homepage_view
10087,2967,add_to_cart
10088,2933,checkout
10089,2384,purchase
10090,50,homepage_view
10091,2133,product_view
10092,3767,homepage_view
10093,2743,product_view
10094,2052,add_to_cart
10095,993,purchase
10096,2365,product_view
10097,1135,product_view
10098,1358,product_view
10099,1875,homepage_view
10100,763,product_view
10101,3205,homepage_view
10102,2660,checkout
10103,1005,product_view
10104,2962,homepage_view
10105,3756,product_view
10106,2847,homepage_view
10107,2167,homepage_view
10108,350,checkout
10109,2965,purchase
10110,687,homepage_view
10111,542,checkout
10112,3127,product_view
10113,361,product_view
10114,2756,add_to_cart
10115,3525,homepage_view
10116,3625,homepage_view
10117,2733,homepage_view
10118,2378,homepage_view
10119,2267,homepage_view
10120,2256,product_view
10121,1694,product_view
10122,2893,add_to_cart
10123,3812,product_view
10124,85,homepage_view
10125,685,homepage_view
10126,245,checkout
10127,2920,homepage_view
10128,3071,checkout
10129,3757,product_view
10130,1359,purchase
10131,3284,product_view
10132,596,homepage_view
10133,2733,product_view
10134,3255,add_to_cart
10135,1157,add_to_cart
10136,3062,product_view
10137,3062,homepage_view
10138,3964,add_to_cart
10139,1824,purchase
10140,1798,purchase
10141,350,add_to_cart
10142,2330,homepage_view
10143,2341,homepage_view
10144,1293,checkout
10145,1885,checkout
10146,3269,purchase
10147,1561,product_view
10148,3725,checkout
10149,984,checkout
10150,3807,add_to_cart
10151,2068,checkout
10152,2807,homepage_view
10153,1864,add_to_cart
10154,1980,purchase
10155,1737,homepage_view
10156,2453,add_to_cart
10157,1139,product_view
10158,1919,checkout
10159,701,add_to_cart
10160,3028,purchase
10161,2074,add_to_cart
10162,566,product_view
10163,3754,homepage_view
10164,395,checkout
10165,1957,product_view
10166,3049,add_to_cart
10167,3453,homepage_view
10168,523,checkout
10169,1563,product_view
10170,2910,purchase
10171,1107,add_to_cart
10172,2850,homepage_view
10173,550,product_view
10174,1469,purchase
10175,2135,checkout
10176,833,product_view
10177,387,purchase
10178,963,homepage_view
10179,2716,product_view
10180,1422,add_to_cart
10181,3892,homepage_view
10182,286,product_view
10183,2746,add_to_cart
10184,3766,add_to_cart
10185,3013,homepage_view
10186,369,add_to_cart
10187,2703,product_view
10188,1446,product_view
10189,1742,checkout
10190,2702,homepage_view
10191,2745,add_to_cart
10192,1467,checkout
10193,1777,add_to_cart
10194,1544,product_view
10195,3072,product_view
10196,3656,product_view
10197,915,add_to_cart
10198,288,product_view
10199,95,product_view
10200,2717,add_to_cart
10201,2089,checkout
10202,331,homepage_view
10203,1837,purchase
10204,1805,homepage_view
10205,1179,product_view
10206,2552,product_view
10207,275,homepage_view
10208,3738,purchase
10209,1589,product_view
10210,2227,homepage_view
10211,1957,add_to_cart
10212,1776,add_to_cart
10213,2185,purchase
10214,767,product_view
10215,988,homepage_view
10216,1760,homepage_view
10217,1204,add_to_cart
10218,3254,add_to_cart
10219,3331,purchase
10220,2291,add_to_cart
10221,1120,purchase
10222,197,purchase
10223,3976,product_view
10224,526,homepage_view
10225,632,homepage_view
10226,1411,product_view
10227,408,product_view
10228,1293,homepage_view
10229,1195,product_view
10230,1949,product_view
10231,3656,homepage_view
10232,691,product_view
10233,2218,homepage_view
10234,159,product_view
10235,3581,homepage_view
10236,2495,checkout
10237,1690,homepage_view
10238,1938,checkout
10239,1018,add_to_cart
10240,3154,product_view
10241,1081,product_view
10242,3591,product_view
10243,112,homepage_view
10244,48,checkout
10245,3664,purchase
10246,1911,purchase
10247,376,add_to_cart
10248,828,product_view
10249,2081,product_view
10250,2552,add_to_cart
10251,627,checkout
10252,1920,product_view
10253,1027,purchase
10254,3558,product_view
10255,3588,product_view
10256,1892,purchase
10257,3844,purchase
10258,2090,add_to_cart
10259,2057,product_view
10260,3048,homepage_view
10261,819,homepage_view
10262,657,add_to_cart
10263,3985,product_view
10264,3681,product_view
10265,1812,product_view
10266,3214,product_view
10267,790,product_view
10268,1460,purchase
10269,3099,homepage_view
10270,3115,checkout
10271,1155,product_view
10272,3288,add_to_cart
10273,1630,purchase
10274,1544,product_view
10275,2646,homepage_view
10276,3417,homepage_view
10277,3580,homepage_view
10278,1674,add_to_cart
10279,1905,homepage_view
10280,1437,homepage_view
10281,936,add_to_cart
10282,3318,product_view
10283,3521,product_view
10284,3060,product_view
10285,21,add_to_cart
10286,999,homepage_view
10287,1432,product_view
10288,457,checkout
10289,1468,product_view
10290,2028,checkout
10291,3062,checkout
10292,3994,checkout
10293,265,add_to_cart
10294,3732,add_to_cart
10295,2232,checkout
10296,2275,add_to_cart
10297,3876,product_view
10298,3620,homepage_view
10299,3318,product_view
10300,2047,homepage_view
10301,3145,product_view
10302,3222,product_view
10303,3585,purchase
10304,3141,purchase
10305,969,checkout
10306,805,purchase
10307,1254,purchase
10308,723,checkout
10309,1096,homepage_view
10310,1002,product_view
10311,2923,product_view
10312,3680,homepage_view
10313,3469,checkout
10314,84,homepage_view
10315,740,product_view
10316,3371,homepage_view
10317,3820,product_view
10318,3365,add_to_cart
10319,1758,add_to_cart
10320,1994,product_view
10321,223,add_to_cart
10322,2841,add_to_cart
10323,2781,checkout
10324,3288,product_view
10325,3303,homepage_view
10326,2453,homepage_view
10327,1193,checkout
10328,329,product_view
10329,426,homepage_view
10330,1578,homepage_view
10331,770,checkout
10332,1220,add_to_cart
10333,3976,product_view
10334,608,add_to_cart
10335,1853,homepage_view
10336,2574,product_view
10337,2673,product_view
10338,2125,product_view
10339,2047,checkout
10340,1301,add_to_cart
10341,920,add_to_cart
10342,2994,homepage_view
10343,466,homepage_view
10344,1965,homepage_view
10345,1472,add_to_cart
10346,3392,product_view
10347,1946,product_view
10348,1184,add_to_cart
10349,2540,purchase
10350,2361,homepage_view
10351,1655,homepage_view
10352,2040,homepage_view
10353,1185,add_to_cart
10354,2356,homepage_view
10355,3935,add_to_cart
10356,3218,add_to_cart
10357,1699,homepage_view
10358,3468,homepage_view
10359,2739,product_view
10360,2137,homepage_view
10361,2783,homepage_view
10362,778,product_view
10363,2799,add_to_cart
10364,3380,homepage_view
10365,3618,product_view
10366,2419,homepage_view
10367,2499,add_to_cart
10368,167,checkout
10369,2440,checkout
10370,3709,product_view
10371,736,product_view
10372,2539,checkout
10373,925,homepage_view
10374,1174,add_to_cart
10375,1492,checkout
10376,1990,product_view
10377,3773,product_view
10378,1067,add_to_cart
10379,945,homepage_view
10380,29,product_view
10381,1898,homepage_view
10382,1656,homepage_view
10383,1873,homepage_view
10384,1055,product_view
10385,2741,homepage_view
10386,1698,add_to_cart
10387,2176,product_view
10388,2815,homepage_view
10389,3366,homepage_view
10390,2489,homepage_view
10391,2917,product_view
10392,1412,homepage_view
10393,1790,add_to_cart
10394,1666,product_view
10395,524,product_view
10396,1571,add_to_cart
10397,1734,product_view
10398,760,product_view
10399,2158,checkout
10400,1352,homepage_view
10401,3477,purchase
10402,1269,purchase
10403,1786,homepage_view
10404,3950,checkout
10405,1853,add_to_cart
10406,2211,purchase
10407,2608,add_to_cart
10408,399,add_to_cart
10409,2631,homepage_view
10410,2447,product_view
10411,3565,homepage_view
10412,1670,product_view
10413,239,purchase
10414,3537,homepage_view
10415,1604,add_to_cart
10416,3862,homepage_view
10417,3104,homepage_view
10418,1147,product_view
10419,1558,homepage_view
10420,3739,purchase
10421,2158,homepage_view
10422,1295,homepage_view
10423,3452,homepage_view
10424,300,product_view
10425,3699,homepage_view
10426,3804,product_view
10427,3050,product_view
10428,1766,homepage_view
10429,764,homepage_view
10430,249,checkout
10431,2569,product_view
10432,34,product_view
10433,228,add_to_cart
10434,585,add_to_cart
10435,3471,checkout
10436,3006,checkout
10437,2861,homepage_view
10438,724,homepage_view
10439,2632,product_view
10440,570,checkout
10441,220,homepage_view
10442,1395,product_view
10443,2835,add_to_cart
10444,3833,product_view
10445,2576,homepage_view
10446,2123,product_view
10447,1642,homepage_view
10448,136,homepage_view
10449,2122,homepage_view
10450,254,add_to_cart
10451,3090,checkout
10452,1955,add_to_cart
10453,3070,add_to_cart
10454,3115,product_view
10455,50,homepage_view
10456,515,homepage_view
10457,2792,product_view
10458,2779,add_to_cart
10459,2619,purchase
10460,3868,product_view
10461,1838,product_view
10462,576,product_view
10463,3654,product_view
10464,3375,add_to_cart
10465,1166,add_to_cart
10466,903,checkout
10467,2250,add_to_cart
10468,2255,product_view
10469,415,purchase
10470,2269,add_to_cart
10471,3434,product_view
10472,2806,product_view
10473,1105,checkout
10474,763,product_view
10475,563,product_view
10476,3357,homepage_view
10477,2417,checkout
10478,1516,product_view
10479,1935,product_view
10480,2944,checkout
10481,1370,purchase
10482,204,checkout
10483,3097,homepage_view
10484,3005,product_view
10485,1577,product_view
10486,69,homepage_view
10487,516,purchase
10488,3564,checkout
10489,2288,product_view
10490,361,homepage_view
10491,1465,homepage_view
10492,1055,product_view
10493,1923,homepage_view
10494,1653,add_to_cart
10495,707,add_to_cart
10496,1626,checkout
10497,2738,homepage_view
10498,657,product_view
10499,3786,checkout
10500,1346,product_view
10501,344,homepage_view
10502,3787,homepage_view
10503,536,checkout
10504,355,add_to_cart
10505,3543,checkout
10506,928,homepage_view
10507,983,checkout
10508,2018,add_to_cart
10509,2153,homepage_view
10510,3859,purchase
10511,1346,product_view
10512,1596,purchase
10513,1907,checkout
10514,3010,product_view
10515,527,product_view
10516,2552,product_view
10517,3157,add_to_cart
10518,931,add_to_cart
10519,2757,checkout
10520,2283,homepage_view
10521,1947,add_to_cart
10522,3928,product_view
10523,1287,homepage_view
10524,3078,checkout
10525,2542,homepage_view
10526,1917,homepage_view
10527,3361,homepage_view
10528,1594,product_view
10529,3729,product_view
10530,2926,add_to_cart
10531,3626,add_to_cart
10532,1374,product_view
10533,1224,product_view
10534,1960,homepage_view
10535,3758,add_to_cart
10536,3015,product_view
10537,966,homepage_view
10538,964,homepage_view
10539,897,product_view
10540,1359,add_to_cart
10541,3679,homepage_view
10542,217,homepage_view
10543,623,homepage_view
10544,353,purchase
10545,692,add_to_cart
10546,2723,homepage_view
10547,631,homepage_view
10548,2373,checkout
10549,2949,homepage_view
10550,3300,purchase
10551,1169,homepage_view
10552,2356,homepage_view
10553,654,add_to_cart
10554,3706,add_to_cart
10555,2333,purchase
10556,392,checkout
10557,3810,product_view
10558,2408,add_to_cart
10559,769,checkout
10560,797,product_view
10561,932,homepage_view
10562,1971,homepage_view
10563,165,homepage_view
10564,733,checkout
10565,581,product_view
10566,821,homepage_view
10567,1248,checkout
10568,124,homepage_view
10569,1972,add_to_cart
10570,344,checkout
10571,1875,product_view
10572,524,homepage_view
10573,3124,product_view
10574,129,add_to_cart
10575,1159,product_view
10576,2705,homepage_view
10577,3199,homepage_view
10578,2786,add_to_cart
10579,2987,product_view
10580,2119,checkout
10581,2321,add_to_cart
10582,1211,add_to_cart
10583,1027,purchase
10584,1309,homepage_view
10585,22,homepage_view
10586,166,add_to_cart
10587,1334,homepage_view
10588,2923,add_to_cart
10589,1501,purchase
10590,498,checkout
10591,434,add_to_cart
10592,2806,checkout
10593,2282,homepage_view
10594,837,product_view
10595,1694,product_view
10596,663,product_view
10597,725,homepage_view
10598,376,checkout
10599,2778,checkout
10600,3318,add_to_cart
10601,303,homepage_view
10602,2453,product_view
10603,3860,purchase
10604,1687,add_to_cart
10605,708,add_to_cart
10606,917,purchase
10607,2069,product_view
10608,257,add_to_cart
10609,399,product_view
10610,3601,product_view
10611,51,add_to_cart
10612,2495,product_view
10613,3342,product_view
10614,2875,homepage_view
10615,595,homepage_view
10616,818,product_view
10617,636,homepage_view
10618,3874,checkout
10619,3334,product_view
10620,3437,add_to_cart
10621,1073,homepage_view
10622,3590,homepage_view
10623,1653,product_view
10624,1142,purchase
10625,1477,product_view
10626,775,checkout
10627,3937,homepage_view
10628,3021,homepage_view
10629,1971,checkout
10630,3958,product_view
10631,1665,product_view
10632,397,homepage_view
10633,2731,homepage_view
10634,3099,product_view
10635,2759,checkout
10636,1396,homepage_view
10637,3971,purchase
10638,3898,homepage_view
10639,3929,product_view
10640,1121,homepage_view
10641,529,product_view
10642,685,homepage_view
10643,2661,homepage_view
10644,2234,purchase
10645,2744,add_to_cart
10646,2263,add_to_cart
10647,3323,homepage_view
10648,2264,purchase
10649,2077,product_view
10650,102,checkout
10651,123,homepage_view
10652,2102,homepage_view
10653,1307,purchase
10654,1638,product_view
10655,1141,checkout
10656,616,product_view
10657,557,product_view
10658,114,checkout
10659,2903,add_to_cart
10660,1567,add_to_cart
10661,2724,homepage_view
10662,977,homepage_view
10663,701,homepage_view
10664,1317,product_view
10665,3267,checkout
10666,2340,product_view
10667,3959,product_view
10668,261,checkout
10669,3279,homepage_view
10670,2612,checkout
10671,2097,purchase
10672,1030,homepage_view
10673,379,homepage_view
10674,3466,homepage_view
10675,1910,checkout
10676,2272,homepage_view
10677,1047,add_to_cart
10678,1008,product_view
10679,2705,checkout
10680,110,checkout
10681,2772,purchase
10682,3884,homepage_view
10683,2601,homepage_view
10684,1423,homepage_view
10685,3244,product_view
10686,1006,product_view
10687,698,purchase
10688,2774,checkout
10689,306,homepage_view
10690,3636,checkout
10691,1606,homepage_view
10692,1732,homepage_view
10693,959,checkout
10694,954,purchase
10695,1175,homepage_view
10696,3500,checkout
10697,2669,checkout
10698,3539,homepage_view
10699,2678,homepage_view
10700,2925,add_to_cart
10701,1631,checkout
10702,1792,product_view
10703,2604,homepage_view
10704,1972,add_to_cart
10705,67,add_to_cart
10706,1180,product_view
10707,835,homepage_view
10708,206,checkout
10709,2834,add_to_cart
10710,155,checkout
10711,1715,purchase
10712,1533,checkout
10713,1596,purchase
10714,2046,purchase
10715,3146,add_to_cart
10716,3121,add_to_cart
10717,2831,add_to_cart
10718,1491,add_to_cart
10719,2633,homepage_view
10720,708,product_view
10721,1935,homepage_view
10722,179,product_view
10723,1072,homepage_view
10724,1096,purchase
10725,113,product_view
10726,757,homepage_view
10727,897,add_to_cart
10728,1927,homepage_view
10729,2869,checkout
10730,159,product_view
10731,786,product_view
10732,1804,checkout
10733,1840,product_view
10734,3102,checkout
10735,3169,product_view
10736,2299,product_view
10737,1543,product_view
10738,3164,homepage_view
10739,113,homepage_view
10740,259,homepage_view
10741,2155,checkout
10742,575,add_to_cart
10743,3462,homepage_view
10744,3039,homepage_view
10745,1382,purchase
10746,1807,homepage_view
10747,1223,product_view
10748,2475,product_view
10749,1502,add_to_cart
10750,859,homepage_view
10751,3921,purchase
10752,3575,product_view
10753,3730,homepage_view
10754,2966,product_view
10755,3645,product_view
10756,3192,homepage_view
10757,1597,purchase
10758,3381,homepage_view
10759,1562,checkout
10760,2675,product_view
10761,2523,homepage_view
10762,2600,homepage_view
10763,2392,product_view
10764,2676,add_to_cart
10765,2184,checkout
10766,277,add_to_cart
10767,2013,product_view
10768,3883,homepage_view
10769,3605,purchase
10770,3971,purchase
10771,2079,product_view
10772,247,homepage_view
10773,411,add_to_cart
10774,2075,checkout
10775,73,product_view
10776,1121,product_view
10777,673,checkout
10778,1370,homepage_view
10779,2524,product_view
10780,1324,homepage_view
10781,3371,homepage_view
10782,287,purchase
10783,1909,product_view
10784,3521,checkout
10785,212,product_view
10786,3148,checkout
10787,401,product_view
10788,655,homepage_view
10789,3106,checkout
10790,498,homepage_view
10791,2896,product_view
10792,3588,product_view
10793,1352,homepage_view
10794,98,homepage_view
10795,2414,checkout
10796,3801,product_view
10797,463,product_view
10798,2076,product_view
10799,2761,product_view
10800,3458,checkout
10801,273,checkout
10802,2874,homepage_view
10803,1151,add_to_cart
10804,2250,product_view
10805,3593,add_to_cart
10806,3359,product_view
10807,2498,product_view
10808,1112,homepage_view
10809,3390,product_view
10810,19,homepage_view
10811,1617,homepage_view
10812,3179,purchase
10813,1482,product_view
10814,2359,add_to_cart
10815,412,homepage_view
10816,742,checkout
10817,2672,homepage_view
10818,2780,product_view
10819,2683,add_to_cart
10820,2546,checkout
10821,2292,checkout
10822,2738,homepage_view
10823,2625,checkout
10824,1404,add_to_cart
10825,515,purchase
10826,207,purchase
10827,948,product_view
10828,2442,add_to_cart
10829,3093,product_view
10830,1829,add_to_cart
10831,3599,homepage_view
10832,3415,homepage_view
10833,2766,homepage_view
10834,1999,purchase
10835,2250,homepage_view
10836,2168,homepage_view
10837,1673,product_view
10838,3884,add_to_cart
10839,1831,purchase
10840,2437,add_to_cart
10841,1561,homepage_view
10842,1848,purchase
10843,2282,homepage_view
10844,1657,purchase
10845,602,homepage_view
10846,1344,add_to_cart
10847,712,homepage_view
10848,982,purchase
10849,1204,homepage_view
10850,2905,homepage_view
10851,1392,checkout
10852,2124,homepage_view
10853,2697,checkout
10854,2698,add_to_cart
10855,2544,add_to_cart
10856,3594,product_view
10857,3273,purchase
10858,830,checkout
10859,3418,product_view
10860,2531,homepage_view
10861,3291,homepage_view
10862,3132,homepage_view
10863,3039,product_view
10864,3731,checkout
10865,2667,checkout
10866,550,checkout
10867,646,product_view
10868,3983,product_view
10869,1245,add_to_cart
10870,3887,checkout
10871,2550,add_to_cart
10872,3205,homepage_view
10873,846,add_to_cart
10874,2101,product_view
10875,450,homepage_view
10876,2110,add_to_cart
10877,3095,homepage_view
10878,44,purchase
10879,2868,homepage_view
10880,1582,product_view
10881,659,checkout
10882,728,product_view
10883,2900,checkout
10884,2095,add_to_cart
10885,3931,purchase
10886,2868,product_view
10887,1048,homepage_view
10888,1681,product_view
10889,2137,checkout
10890,1198,product_view
10891,3648,homepage_view
10892,1143,homepage_view
10893,2783,product_view
10894,1692,add_to_cart
10895,2226,homepage_view
10896,3067,product_view
10897,1856,homepage_view
10898,1948,add_to_cart
10899,1366,checkout
10900,3640,product_view
10901,3131,homepage_view
10902,2949,homepage_view
10903,438,product_view
10904,1452,add_to_cart
10905,426,product_view
10906,968,purchase
10907,1405,purchase
10908,486,homepage_view
10909,1756,homepage_view
10910,3257,product_view
10911,3631,product_view
10912,2508,add_to_cart
10913,3961,checkout
10914,2969,homepage_view
10915,3174,checkout
10916,1580,add_to_cart
10917,3087,purchase
10918,2796,add_to_cart
10919,1897,add_to_cart
10920,51,homepage_view
10921,2357,checkout
10922,1058,homepage_view
10923,1660,add_to_cart
10924,3053,homepage_view
10925,1613,homepage_view
10926,1928,homepage_view
10927,2683,homepage_view
10928,205,product_view
10929,2788,purchase
10930,1094,product_view
10931,3302,checkout
10932,3552,homepage_view
10933,533,product_view
10934,2156,homepage_view
10935,2924,homepage_view
10936,1265,homepage_view
10937,251,product_view
10938,135,homepage_view
10939,3162,purchase
10940,1615,product_view
10941,3512,checkout
10942,2737,purchase
10943,3370,add_to_cart
10944,407,purchase
10945,3380,homepage_view
10946,102,checkout
10947,1385,homepage_view
10948,3919,product_view
10949,3696,add_to_cart
10950,2741,purchase
10951,3688,purchase
10952,1552,homepage_view
10953,1632,product_view
10954,1317,checkout
10955,3218,add_to_cart
10956,404,homepage_view
10957,814,product_view
10958,3074,checkout
10959,3191,add_to_cart
10960,2903,product_view
10961,1630,add_to_cart
10962,3263,product_view
10963,1027,purchase
10964,2990,add_to_cart
10965,1021,product_view
10966,3559,checkout
10967,3695,homepage_view
10968,2225,purchase
10969,1281,add_to_cart
10970,2921,purchase
10971,3606,homepage_view
10972,2525,add_to_cart
10973,2446,checkout
10974,1520,add_to_cart
10975,220,homepage_view
10976,2005,homepage_view
10977,173,product_view
10978,2784,product_view
10979,1414,add_to_cart
10980,502,product_view
10981,3649,checkout
10982,1813,product_view
10983,2809,homepage_view
10984,3332,homepage_view
10985,2179,add_to_cart
10986,3185,product_view
10987,798,product_view
10988,2847,checkout
10989,930,product_view
10990,723,purchase
10991,3092,purchase
10992,2263,homepage_view
10993,1334,checkout
10994,1275,add_to_cart
10995,488,product_view
10996,3454,add_to_cart
10997,3481,checkout
10998,3343,purchase
10999,1958,product_view
11000,3479,homepage_view
11001,3764,add_to_cart
11002,1218,homepage_view
11003,1465,add_to_cart
11004,313,checkout
11005,79,product_view
11006,2228,homepage_view
11007,3052,add_to_cart
11008,675,product_view
11009,1738,homepage_view
11010,14,add_to_cart
11011,2907,purchase
11012,2294,add_to_cart
11013,2046,product_view
11014,1038,add_to_cart
11015,2147,homepage_view
11016,33,checkout
11017,1460,add_to_cart
11018,257,purchase
11019,34,purchase
11020,2067,product_view
11021,3736,purchase
11022,1284,purchase
11023,3748,add_to_cart
11024,2637,product_view
11025,1850,add_to_cart
11026,3488,homepage_view
11027,2185,add_to_cart
11028,359,homepage_view
11029,3792,add_to_cart
11030,754,purchase
11031,1603,homepage_view
11032,3188,checkout
11033,404,homepage_view
11034,1226,add_to_cart
11035,1400,add_to_cart
11036,2298,homepage_view
11037,2494,add_to_cart
11038,3002,checkout
11039,278,product_view
11040,112,add_to_cart
11041,1987,add_to_cart
11042,3915,homepage_view
11043,3545,purchase
11044,2794,product_view
11045,2736,product_view
11046,392,homepage_view
11047,969,product_view
11048,2191,add_to_cart
11049,1056,add_to_cart
11050,2229,add_to_cart
11051,2627,checkout
11052,3588,product_view
11053,2846,product_view
11054,269,purchase
11055,3308,purchase
11056,3349,product_view
11057,2601,add_to_cart
11058,2681,homepage_view
11059,2030,homepage_view
11060,275,checkout
11061,743,product_view
11062,3888,homepage_view
11063,86,add_to_cart
11064,3135,purchase
11065,404,purchase
11066,2240,add_to_cart
11067,3365,product_view
11068,2046,homepage_view
11069,1055,checkout
11070,3402,purchase
11071,3730,checkout
11072,2155,add_to_cart
11073,1895,homepage_view
11074,2670,product_view
11075,276,product_view
11076,3794,checkout
11077,651,homepage_view
11078,1622,product_view
11079,2604,homepage_view
11080,1106,add_to_cart
11081,3136,checkout
11082,1914,add_to_cart
11083,3927,checkout
11084,3905,add_to_cart
11085,2615,homepage_view
11086,586,product_view
11087,2933,purchase
11088,129,homepage_view
11089,256,homepage_view
11090,2982,product_view
11091,231,product_view
11092,3569,product_view
11093,1161,product_view
11094,2911,purchase
11095,3527,add_to_cart
11096,3985,homepage_view
11097,2403,add_to_cart
11098,1648,checkout
11099,3557,checkout
11100,3892,product_view
11101,2194,product_view
11102,2048,checkout
11103,3105,checkout
11104,260,product_view
11105,2135,homepage_view
11106,843,add_to_cart
11107,1972,homepage_view
11108,265,homepage_view
11109,3904,product_view
11110,3614,product_view
11111,392,product_view
11112,2280,product_view
11113,901,homepage_view
11114,588,homepage_view
11115,2495,homepage_view
11116,1153,product_view
11117,1295,homepage_view
11118,3161,homepage_view
11119,466,product_view
11120,2982,homepage_view
11121,1194,homepage_view
11122,2176,checkout
11123,3246,product_view
11124,1973,checkout
11125,1050,product_view
11126,2621,purchase
11127,2559,homepage_view
11128,488,add_to_cart
11129,2939,product_view
11130,2627,purchase
